,brawlername,event.mode,event.map,total_games,total_draws,total_wins,winrate
384,RUFFS,hotZone,Parallel Plays,12,0.0,9.0,0.75
385,RUFFS,hotZone,Dueling Beetles,18,0.0,12.0,0.6666666666666666
386,RUFFS,hotZone,Controller Chaos,18,0.0,13.0,0.7222222222222222
387,RUFFS,heist,Tornado Ring,4,0.0,3.0,0.75
388,RUFFS,heist,Snaked Assault,2,0.0,1.0,0.5
389,RUFFS,heist,Safe Zone,28,0.0,22.0,0.7857142857142857
390,RUFFS,heist,Pit Stop,13,0.0,9.0,0.6923076923076923
391,RUFFS,heist,Kaboom Canyon,4,0.0,4.0,1.0
392,RUFFS,heist,Hot Potato,1,0.0,0.0,0.0
393,RUFFS,gemGrab,Undermine,9,0.0,6.0,0.6666666666666666
394,RUFFS,gemGrab,Minecart Madness,30,1.0,21.0,0.7
395,RUFFS,gemGrab,Hard Rock Mine,52,0.0,38.0,0.7307692307692307
396,RUFFS,gemGrab,Gem Fort,3,0.0,1.0,0.3333333333333333
397,RUFFS,gemGrab,Double Swoosh,13,0.0,9.0,0.6923076923076923
398,RUFFS,gemGrab,Deep Diner,80,0.0,60.0,0.75
399,RUFFS,gemGrab,Crystal Arcade,28,0.0,26.0,0.9285714285714286
400,RUFFS,brawlBall,Super Beach,9,0.0,4.0,0.4444444444444444
401,RUFFS,brawlBall,Sunny Soccer,80,1.0,50.0,0.625
402,RUFFS,brawlBall,Sneaky Fields,15,0.0,9.0,0.6
403,RUFFS,brawlBall,Pinhole Punt,124,0.0,88.0,0.7096774193548387
404,RUFFS,brawlBall,Center Stage,47,2.0,30.0,0.6382978723404256
405,RUFFS,brawlBall,Beach Ball,125,1.0,98.0,0.784
406,RUFFS,brawlBall,Backyard Bowl,19,0.0,15.0,0.7894736842105263
407,RUFFS,bounty,Temple Ruins,1,0.0,1.0,1.0
408,RUFFS,bounty,Shooting Star,1,0.0,1.0,1.0
409,RUFFS,bounty,Layer Cake,6,0.0,5.0,0.8333333333333334
410,RUFFS,bounty,Hideout,2,0.0,1.0,0.5
411,RUFFS,bounty,Excel,3,0.0,3.0,1.0
412,RUFFS,bounty,Dry Season,59,0.0,47.0,0.7966101694915254
413,ROSA,knockout,Out in the Open,1,0.0,1.0,1.0
414,ROSA,hotZone,Split,13,0.0,10.0,0.7692307692307693
415,ROSA,hotZone,Ring of Fire,10,0.0,9.0,0.9
416,ROSA,hotZone,Quarter Pounder,17,0.0,12.0,0.7058823529411765
417,ROSA,hotZone,Parallel Plays,4,0.0,3.0,0.75
418,ROSA,hotZone,Open Zone,1,0.0,1.0,1.0
419,ROSA,hotZone,Dueling Beetles,17,0.0,12.0,0.7058823529411765
420,ROSA,hotZone,Controller Chaos,45,0.0,36.0,0.8
421,ROSA,heist,Tornado Ring,5,0.0,4.0,0.8
422,ROSA,heist,Snaked Assault,1,0.0,0.0,0.0
423,ROSA,heist,Safe Zone,1,0.0,1.0,1.0
424,ROSA,heist,Pit Stop,3,0.0,3.0,1.0
425,ROSA,heist,Hot Potato,3,0.0,3.0,1.0
426,ROSA,gemGrab,Undermine,6,0.0,6.0,1.0
427,ROSA,gemGrab,Minecart Madness,1,0.0,0.0,0.0
428,ROSA,gemGrab,Hard Rock Mine,12,0.0,10.0,0.8333333333333334
429,ROSA,gemGrab,Gem Fort,62,0.0,47.0,0.7580645161290323
430,ROSA,gemGrab,Double Swoosh,36,0.0,26.0,0.7222222222222222
431,ROSA,gemGrab,Deep Diner,7,0.0,7.0,1.0
432,ROSA,gemGrab,Crystal Arcade,21,0.0,17.0,0.8095238095238095
433,ROSA,brawlBall,Super Beach,6,0.0,4.0,0.6666666666666666
434,ROSA,brawlBall,Sunny Soccer,8,0.0,6.0,0.75
435,ROSA,brawlBall,Sneaky Fields,262,2.0,203.0,0.7748091603053435
436,ROSA,brawlBall,Pinhole Punt,21,0.0,17.0,0.8095238095238095
437,ROSA,brawlBall,Center Stage,160,0.0,127.0,0.79375
438,ROSA,brawlBall,Beach Ball,11,0.0,9.0,0.8181818181818182
439,ROSA,bounty,Temple Ruins,1,0.0,0.0,0.0
440,ROSA,bounty,Shooting Star,1,0.0,1.0,1.0
441,ROSA,bounty,Layer Cake,14,0.0,13.0,0.9285714285714286
442,ROSA,bounty,Hideout,1,0.0,1.0,1.0
443,RICO,knockout,X Marks the Spot,2,0.0,1.0,0.5
444,RICO,knockout,Riverside,1,0.0,1.0,1.0
445,RICO,knockout,Out in the Open,5,0.0,4.0,0.8
446,RICO,knockout,New Perspective,13,0.0,11.0,0.8461538461538461
447,RICO,knockout,Goldarm Gulch,92,0.0,61.0,0.6630434782608695
448,RICO,knockout,Belle`s Rock,36,0.0,24.0,0.6666666666666666
449,RICO,hotZone,Split,532,1.0,413.0,0.7763157894736842
450,RICO,hotZone,Ring of Fire,32,0.0,17.0,0.53125
451,RICO,hotZone,Quarter Pounder,33,0.0,26.0,0.7878787878787878
452,RICO,hotZone,Parallel Plays,1,0.0,1.0,1.0
453,RICO,hotZone,Dueling Beetles,3,0.0,3.0,1.0
454,RICO,hotZone,Controller Chaos,15,0.0,13.0,0.8666666666666667
455,RICO,heist,Tornado Ring,6,0.0,6.0,1.0
456,RICO,heist,Snaked Assault,14,0.0,11.0,0.7857142857142857
457,RICO,heist,Safe Zone,109,0.0,90.0,0.8256880733944955
458,RICO,heist,Pit Stop,155,1.0,113.0,0.7290322580645161
459,RICO,heist,Kaboom Canyon,5,0.0,3.0,0.6
460,RICO,heist,Hot Potato,55,0.0,47.0,0.8545454545454545
461,RICO,gemGrab,Undermine,19,0.0,15.0,0.7894736842105263
462,RICO,gemGrab,Minecart Madness,14,0.0,11.0,0.7857142857142857
463,RICO,gemGrab,Hard Rock Mine,207,0.0,157.0,0.7584541062801933
464,RICO,gemGrab,Gem Fort,81,0.0,64.0,0.7901234567901234
465,RICO,gemGrab,Double Swoosh,7,0.0,6.0,0.8571428571428571
466,RICO,gemGrab,Deep Diner,78,0.0,68.0,0.8717948717948718
467,RICO,gemGrab,Crystal Arcade,20,0.0,15.0,0.75
468,RICO,brawlBall,Super Beach,21,1.0,13.0,0.6190476190476191
469,RICO,brawlBall,Sunny Soccer,127,3.0,91.0,0.7165354330708661
470,RICO,brawlBall,Sneaky Fields,419,3.0,294.0,0.7016706443914081
471,RICO,brawlBall,Pinhole Punt,234,2.0,177.0,0.7564102564102564
472,RICO,brawlBall,Center Stage,469,9.0,330.0,0.7036247334754797
473,RICO,brawlBall,Beach Ball,106,2.0,70.0,0.660377358490566
474,RICO,brawlBall,Backyard Bowl,24,0.0,20.0,0.8333333333333334
475,RICO,bounty,Temple Ruins,18,0.0,16.0,0.8888888888888888
476,RICO,bounty,Shooting Star,3,0.0,3.0,1.0
477,RICO,bounty,Layer Cake,17,0.0,11.0,0.6470588235294118
478,RICO,bounty,Hideout,3,0.0,3.0,1.0
479,RICO,bounty,Excel,3,0.0,2.0,0.6666666666666666
480,POCO,knockout,X Marks the Spot,8,0.0,8.0,1.0
481,POCO,knockout,Riverside,5,0.0,5.0,1.0
482,POCO,knockout,Out in the Open,3,0.0,3.0,1.0
483,POCO,knockout,New Perspective,3,0.0,3.0,1.0
484,POCO,knockout,Goldarm Gulch,1,0.0,1.0,1.0
485,POCO,knockout,Flaring Phoenix,2,0.0,2.0,1.0
486,POCO,knockout,Belle`s Rock,2,0.0,2.0,1.0
487,POCO,hotZone,Split,51,0.0,42.0,0.8235294117647058
488,POCO,hotZone,Ring of Fire,212,0.0,157.0,0.7405660377358491
489,POCO,hotZone,Quarter Pounder,149,0.0,125.0,0.8389261744966443
490,POCO,hotZone,Parallel Plays,67,0.0,57.0,0.8507462686567164
491,POCO,hotZone,Open Zone,215,0.0,175.0,0.813953488372093
492,POCO,hotZone,Dueling Beetles,308,0.0,253.0,0.8214285714285714
493,POCO,hotZone,Controller Chaos,288,0.0,236.0,0.8194444444444444
494,POCO,heist,Tornado Ring,1,0.0,1.0,1.0
495,POCO,heist,Snaked Assault,2,0.0,2.0,1.0
496,POCO,heist,Safe Zone,4,0.0,1.0,0.25
497,POCO,heist,Pit Stop,2,0.0,1.0,0.5
498,POCO,heist,Kaboom Canyon,2,0.0,2.0,1.0
499,POCO,heist,Bridge Too Far,1,0.0,1.0,1.0
500,POCO,gemGrab,Undermine,18,0.0,15.0,0.8333333333333334
501,POCO,gemGrab,Minecart Madness,54,0.0,45.0,0.8333333333333334
502,POCO,gemGrab,Hard Rock Mine,23,0.0,20.0,0.8695652173913043
503,POCO,gemGrab,Gem Fort,99,0.0,72.0,0.7272727272727273
504,POCO,gemGrab,Double Swoosh,150,0.0,108.0,0.72
505,POCO,gemGrab,Deep Diner,85,0.0,70.0,0.8235294117647058
506,POCO,gemGrab,Crystal Arcade,81,0.0,68.0,0.8395061728395061
507,POCO,brawlBall,Super Beach,67,0.0,48.0,0.7164179104477612
508,POCO,brawlBall,Sunny Soccer,102,0.0,76.0,0.7450980392156863
509,POCO,brawlBall,Sneaky Fields,367,3.0,287.0,0.782016348773842
510,POCO,brawlBall,Pinhole Punt,264,1.0,194.0,0.7348484848484849
511,POCO,brawlBall,Center Stage,158,0.0,108.0,0.6835443037974683
512,POCO,brawlBall,Beach Ball,137,0.0,98.0,0.7153284671532847
513,POCO,brawlBall,Backyard Bowl,51,2.0,37.0,0.7254901960784313
514,POCO,bounty,Temple Ruins,2,0.0,2.0,1.0
515,POCO,bounty,Shooting Star,19,0.0,17.0,0.8947368421052632
516,POCO,bounty,Layer Cake,8,0.0,7.0,0.875
517,POCO,bounty,Hideout,5,0.0,5.0,1.0
518,POCO,bounty,Dry Season,7,0.0,6.0,0.8571428571428571
519,POCO,bounty,Canal Grande,3,0.0,2.0,0.6666666666666666
520,PIPER,knockout,X Marks the Spot,185,0.0,142.0,0.7675675675675676
521,PIPER,knockout,Riverside,548,0.0,399.0,0.7281021897810219
522,PIPER,knockout,Out in the Open,244,0.0,183.0,0.75
523,PIPER,knockout,New Perspective,38,0.0,25.0,0.6578947368421053
524,PIPER,knockout,Goldarm Gulch,42,0.0,24.0,0.5714285714285714
525,PIPER,knockout,Flaring Phoenix,13,0.0,10.0,0.7692307692307693
526,PIPER,knockout,Belle`s Rock,233,0.0,169.0,0.7253218884120172
527,PIPER,hotZone,Split,4,0.0,0.0,0.0
528,PIPER,hotZone,Ring of Fire,23,0.0,21.0,0.9130434782608695
529,PIPER,hotZone,Quarter Pounder,18,0.0,17.0,0.9444444444444444
530,PIPER,hotZone,Parallel Plays,4,0.0,3.0,0.75
531,PIPER,hotZone,Open Zone,29,0.0,24.0,0.8275862068965517
532,PIPER,hotZone,Dueling Beetles,4,0.0,3.0,0.75
533,PIPER,hotZone,Controller Chaos,7,0.0,7.0,1.0
534,PIPER,heist,Tornado Ring,3,0.0,2.0,0.6666666666666666
535,PIPER,heist,Snaked Assault,5,0.0,4.0,0.8
536,PIPER,heist,Safe Zone,68,0.0,49.0,0.7205882352941176
537,PIPER,heist,Pit Stop,2,0.0,2.0,1.0
538,PIPER,heist,Kaboom Canyon,95,0.0,81.0,0.8526315789473684
539,PIPER,heist,Bridge Too Far,57,0.0,45.0,0.7894736842105263
540,PIPER,gemGrab,Undermine,141,0.0,96.0,0.6808510638297872
541,PIPER,gemGrab,Minecart Madness,230,0.0,169.0,0.7347826086956522
542,PIPER,gemGrab,Hard Rock Mine,55,0.0,40.0,0.7272727272727273
543,PIPER,gemGrab,Gem Fort,4,0.0,2.0,0.5
544,PIPER,gemGrab,Double Swoosh,9,0.0,7.0,0.7777777777777778
545,PIPER,gemGrab,Deep Diner,117,0.0,87.0,0.7435897435897436
546,PIPER,gemGrab,Crystal Arcade,80,0.0,57.0,0.7125
547,PIPER,brawlBall,Super Beach,6,0.0,5.0,0.8333333333333334
548,PIPER,brawlBall,Sunny Soccer,4,0.0,3.0,0.75
549,PIPER,brawlBall,Sneaky Fields,18,0.0,15.0,0.8333333333333334
550,PIPER,brawlBall,Pinhole Punt,61,2.0,35.0,0.5737704918032787
551,PIPER,brawlBall,Center Stage,22,0.0,16.0,0.7272727272727273
552,PIPER,brawlBall,Beach Ball,19,0.0,11.0,0.5789473684210527
553,PIPER,brawlBall,Backyard Bowl,290,7.0,207.0,0.7137931034482758
554,PIPER,bounty,Temple Ruins,13,0.0,12.0,0.9230769230769231
555,PIPER,bounty,Shooting Star,838,0.0,634.0,0.7565632458233891
556,PIPER,bounty,Layer Cake,54,0.0,38.0,0.7037037037037037
557,PIPER,bounty,Hideout,597,0.0,458.0,0.7671691792294807
558,PIPER,bounty,Excel,4,0.0,3.0,0.75
559,PIPER,bounty,Dry Season,259,0.0,200.0,0.7722007722007722
560,PENNY,knockout,X Marks the Spot,10,0.0,8.0,0.8
561,PENNY,knockout,Riverside,7,0.0,6.0,0.8571428571428571
562,PENNY,knockout,Out in the Open,58,0.0,39.0,0.6724137931034483
563,PENNY,knockout,New Perspective,2,0.0,2.0,1.0
564,PENNY,knockout,Goldarm Gulch,27,0.0,23.0,0.8518518518518519
565,PENNY,knockout,Flaring Phoenix,17,0.0,14.0,0.8235294117647058
566,PENNY,knockout,Belle`s Rock,13,0.0,8.0,0.6153846153846154
567,PENNY,hotZone,Split,26,0.0,14.0,0.5384615384615384
568,PENNY,hotZone,Ring of Fire,112,0.0,88.0,0.7857142857142857
569,PENNY,hotZone,Quarter Pounder,56,0.0,51.0,0.9107142857142857
570,PENNY,hotZone,Parallel Plays,28,0.0,23.0,0.8214285714285714
571,PENNY,hotZone,Open Zone,39,0.0,35.0,0.8974358974358975
572,PENNY,hotZone,Dueling Beetles,241,0.0,206.0,0.8547717842323651
573,PENNY,hotZone,Controller Chaos,144,0.0,122.0,0.8472222222222222
574,PENNY,heist,Tornado Ring,13,0.0,10.0,0.7692307692307693
575,PENNY,heist,Snaked Assault,13,0.0,12.0,0.9230769230769231
576,PENNY,heist,Safe Zone,13,0.0,11.0,0.8461538461538461
577,PENNY,heist,Pit Stop,11,0.0,10.0,0.9090909090909091
578,PENNY,heist,Kaboom Canyon,37,0.0,32.0,0.8648648648648649
579,PENNY,heist,Hot Potato,3,0.0,2.0,0.6666666666666666
580,PENNY,heist,Bridge Too Far,3,0.0,2.0,0.6666666666666666
581,PENNY,gemGrab,Undermine,80,0.0,64.0,0.8
582,PENNY,gemGrab,Minecart Madness,130,0.0,109.0,0.8384615384615385
583,PENNY,gemGrab,Hard Rock Mine,54,0.0,36.0,0.6666666666666666
584,PENNY,gemGrab,Gem Fort,57,0.0,41.0,0.7192982456140351
585,PENNY,gemGrab,Double Swoosh,142,0.0,105.0,0.7394366197183099
586,PENNY,gemGrab,Deep Diner,215,0.0,157.0,0.7302325581395349
587,PENNY,gemGrab,Crystal Arcade,112,0.0,88.0,0.7857142857142857
588,PENNY,brawlBall,Super Beach,68,0.0,49.0,0.7205882352941176
589,PENNY,brawlBall,Sunny Soccer,88,3.0,61.0,0.6931818181818182
590,PENNY,brawlBall,Sneaky Fields,39,0.0,27.0,0.6923076923076923
591,PENNY,brawlBall,Pinhole Punt,59,3.0,38.0,0.6440677966101694
592,PENNY,brawlBall,Center Stage,21,0.0,13.0,0.6190476190476191
593,PENNY,brawlBall,Beach Ball,102,0.0,80.0,0.7843137254901961
594,PENNY,brawlBall,Backyard Bowl,51,0.0,40.0,0.7843137254901961
595,PENNY,bounty,Temple Ruins,1,0.0,1.0,1.0
596,PENNY,bounty,Shooting Star,22,0.0,21.0,0.9545454545454546
597,PENNY,bounty,Layer Cake,58,0.0,42.0,0.7241379310344828
598,PENNY,bounty,Hideout,36,0.0,21.0,0.5833333333333334
599,PENNY,bounty,Excel,11,0.0,11.0,1.0
600,PENNY,bounty,Dry Season,58,0.0,40.0,0.6896551724137931
601,PENNY,bounty,Canal Grande,1,0.0,0.0,0.0
602,PAM,knockout,Riverside,10,0.0,7.0,0.7
603,PAM,knockout,Out in the Open,1,0.0,1.0,1.0
604,PAM,knockout,New Perspective,1,0.0,1.0,1.0
605,PAM,knockout,Goldarm Gulch,1,0.0,1.0,1.0
606,PAM,hotZone,Split,3,0.0,3.0,1.0
607,PAM,hotZone,Ring of Fire,62,0.0,42.0,0.6774193548387096
608,PAM,hotZone,Quarter Pounder,18,0.0,12.0,0.6666666666666666
609,PAM,hotZone,Parallel Plays,15,0.0,11.0,0.7333333333333333
610,PAM,hotZone,Open Zone,38,0.0,29.0,0.7631578947368421
611,PAM,hotZone,Dueling Beetles,26,0.0,18.0,0.6923076923076923
612,PAM,hotZone,Controller Chaos,57,0.0,42.0,0.7368421052631579
613,PAM,heist,Tornado Ring,5,0.0,4.0,0.8
614,PAM,heist,Snaked Assault,2,0.0,2.0,1.0
615,PAM,heist,Safe Zone,23,0.0,19.0,0.8260869565217391
616,PAM,heist,Pit Stop,1,0.0,0.0,0.0
617,PAM,heist,Kaboom Canyon,3,0.0,3.0,1.0
618,PAM,heist,Bridge Too Far,1,0.0,1.0,1.0
619,PAM,gemGrab,Undermine,39,0.0,27.0,0.6923076923076923
620,PAM,gemGrab,Minecart Madness,41,0.0,32.0,0.7804878048780488
621,PAM,gemGrab,Hard Rock Mine,5,0.0,4.0,0.8
622,PAM,gemGrab,Gem Fort,18,0.0,14.0,0.7777777777777778
623,PAM,gemGrab,Double Swoosh,35,0.0,24.0,0.6857142857142857
624,PAM,gemGrab,Deep Diner,15,0.0,9.0,0.6
625,PAM,gemGrab,Crystal Arcade,14,0.0,12.0,0.8571428571428571
626,PAM,brawlBall,Super Beach,10,0.0,7.0,0.7
627,PAM,brawlBall,Sunny Soccer,22,1.0,12.0,0.5454545454545454
628,PAM,brawlBall,Sneaky Fields,22,0.0,12.0,0.5454545454545454
629,PAM,brawlBall,Pinhole Punt,83,0.0,63.0,0.7590361445783133
630,PAM,brawlBall,Center Stage,26,0.0,17.0,0.6538461538461539
631,PAM,brawlBall,Beach Ball,11,1.0,8.0,0.7272727272727273
632,PAM,brawlBall,Backyard Bowl,72,0.0,50.0,0.6944444444444444
633,PAM,bounty,Temple Ruins,1,0.0,1.0,1.0
634,PAM,bounty,Shooting Star,5,0.0,4.0,0.8
635,PAM,bounty,Hideout,3,0.0,2.0,0.6666666666666666
636,PAM,bounty,Excel,1,0.0,1.0,1.0
637,PAM,bounty,Dry Season,1,0.0,1.0,1.0
638,PAM,bounty,Canal Grande,2,0.0,1.0,0.5
639,OTIS,knockout,X Marks the Spot,22,0.0,18.0,0.8181818181818182
640,OTIS,knockout,Riverside,4,0.0,1.0,0.25
641,OTIS,knockout,Out in the Open,23,0.0,19.0,0.8260869565217391
642,OTIS,knockout,New Perspective,1,0.0,0.0,0.0
643,OTIS,knockout,Goldarm Gulch,30,0.0,20.0,0.6666666666666666
644,OTIS,knockout,Belle`s Rock,14,0.0,8.0,0.5714285714285714
645,OTIS,hotZone,Split,24,0.0,18.0,0.75
646,OTIS,hotZone,Ring of Fire,46,0.0,35.0,0.7608695652173914
647,OTIS,hotZone,Quarter Pounder,43,0.0,41.0,0.9534883720930233
648,OTIS,hotZone,Parallel Plays,20,0.0,14.0,0.7
649,OTIS,hotZone,Open Zone,24,0.0,14.0,0.5833333333333334
650,OTIS,hotZone,Dueling Beetles,58,0.0,48.0,0.8275862068965517
651,OTIS,hotZone,Controller Chaos,117,0.0,96.0,0.8205128205128205
652,OTIS,heist,Tornado Ring,7,0.0,6.0,0.8571428571428571
653,OTIS,heist,Snaked Assault,9,0.0,6.0,0.6666666666666666
654,OTIS,heist,Safe Zone,7,0.0,6.0,0.8571428571428571
655,OTIS,heist,Pit Stop,5,0.0,3.0,0.6
656,OTIS,heist,Kaboom Canyon,17,0.0,15.0,0.8823529411764706
657,OTIS,heist,Hot Potato,17,0.0,14.0,0.8235294117647058
658,OTIS,heist,Bridge Too Far,10,0.0,6.0,0.6
659,OTIS,gemGrab,Undermine,19,0.0,19.0,1.0
660,OTIS,gemGrab,Minecart Madness,110,1.0,90.0,0.8181818181818182
661,OTIS,gemGrab,Hard Rock Mine,30,0.0,25.0,0.8333333333333334
662,OTIS,gemGrab,Gem Fort,26,0.0,20.0,0.7692307692307693
663,OTIS,gemGrab,Double Swoosh,59,0.0,41.0,0.6949152542372882
664,OTIS,gemGrab,Deep Diner,63,0.0,54.0,0.8571428571428571
665,OTIS,gemGrab,Crystal Arcade,39,0.0,28.0,0.717948717948718
666,OTIS,brawlBall,Super Beach,69,0.0,49.0,0.7101449275362319
667,OTIS,brawlBall,Sunny Soccer,148,2.0,110.0,0.7432432432432432
668,OTIS,brawlBall,Sneaky Fields,269,4.0,204.0,0.758364312267658
669,OTIS,brawlBall,Pinhole Punt,169,5.0,133.0,0.7869822485207101
670,OTIS,brawlBall,Center Stage,173,3.0,132.0,0.7630057803468208
671,OTIS,brawlBall,Beach Ball,217,3.0,168.0,0.7741935483870968
672,OTIS,brawlBall,Backyard Bowl,121,2.0,101.0,0.8347107438016529
673,OTIS,bounty,Temple Ruins,3,0.0,3.0,1.0
674,OTIS,bounty,Shooting Star,3,0.0,3.0,1.0
675,OTIS,bounty,Layer Cake,28,0.0,23.0,0.8214285714285714
676,OTIS,bounty,Hideout,9,0.0,5.0,0.5555555555555556
677,OTIS,bounty,Dry Season,37,0.0,31.0,0.8378378378378378
678,OTIS,bounty,Canal Grande,2,0.0,1.0,0.5
679,NITA,knockout,Out in the Open,2,0.0,2.0,1.0
680,NITA,knockout,New Perspective,1,0.0,1.0,1.0
681,NITA,knockout,Goldarm Gulch,4,0.0,3.0,0.75
682,NITA,knockout,Flaring Phoenix,2,0.0,2.0,1.0
683,NITA,knockout,Belle`s Rock,2,0.0,2.0,1.0
684,NITA,hotZone,Split,64,0.0,48.0,0.75
685,NITA,hotZone,Ring of Fire,13,0.0,12.0,0.9230769230769231
686,NITA,hotZone,Quarter Pounder,73,0.0,60.0,0.821917808219178
687,NITA,hotZone,Parallel Plays,108,1.0,93.0,0.8611111111111112
688,NITA,hotZone,Open Zone,4,0.0,4.0,1.0
689,NITA,hotZone,Dueling Beetles,35,0.0,30.0,0.8571428571428571
690,NITA,hotZone,Controller Chaos,310,0.0,246.0,0.7935483870967742
691,NITA,heist,Tornado Ring,628,3.0,510.0,0.8121019108280255
692,NITA,heist,Snaked Assault,413,0.0,327.0,0.7917675544794189
693,NITA,heist,Safe Zone,8,0.0,8.0,1.0
694,NITA,heist,Pit Stop,667,1.0,537.0,0.8050974512743628
695,NITA,heist,Kaboom Canyon,71,0.0,59.0,0.8309859154929577
696,NITA,heist,Hot Potato,114,0.0,92.0,0.8070175438596491
697,NITA,heist,Bridge Too Far,2,0.0,2.0,1.0
698,NITA,gemGrab,Undermine,72,0.0,53.0,0.7361111111111112
699,NITA,gemGrab,Minecart Madness,20,0.0,18.0,0.9
700,NITA,gemGrab,Hard Rock Mine,46,0.0,29.0,0.6304347826086957
701,NITA,gemGrab,Gem Fort,79,0.0,59.0,0.7468354430379747
702,NITA,gemGrab,Double Swoosh,103,0.0,77.0,0.7475728155339806
703,NITA,gemGrab,Deep Diner,136,0.0,111.0,0.8161764705882353
704,NITA,gemGrab,Crystal Arcade,222,0.0,174.0,0.7837837837837838
705,NITA,brawlBall,Super Beach,151,2.0,110.0,0.7284768211920529
706,NITA,brawlBall,Sunny Soccer,180,3.0,123.0,0.6833333333333333
707,NITA,brawlBall,Sneaky Fields,540,3.0,409.0,0.7574074074074074
708,NITA,brawlBall,Pinhole Punt,101,2.0,73.0,0.7227722772277227
709,NITA,brawlBall,Center Stage,287,2.0,218.0,0.759581881533101
710,NITA,brawlBall,Beach Ball,235,2.0,197.0,0.8382978723404255
711,NITA,brawlBall,Backyard Bowl,22,0.0,18.0,0.8181818181818182
712,NITA,bounty,Temple Ruins,1,0.0,1.0,1.0
713,NITA,bounty,Shooting Star,1,0.0,1.0,1.0
714,NITA,bounty,Layer Cake,4,0.0,4.0,1.0
715,NITA,bounty,Hideout,1,0.0,0.0,0.0
716,NITA,bounty,Excel,3,0.0,2.0,0.6666666666666666
717,NITA,bounty,Dry Season,2,0.0,2.0,1.0
718,NANI,knockout,X Marks the Spot,44,0.0,38.0,0.8636363636363636
719,NANI,knockout,Riverside,332,0.0,253.0,0.7620481927710844
720,NANI,knockout,Out in the Open,31,0.0,22.0,0.7096774193548387
721,NANI,knockout,New Perspective,7,0.0,5.0,0.7142857142857143
722,NANI,knockout,Goldarm Gulch,3,0.0,1.0,0.3333333333333333
723,NANI,knockout,Flaring Phoenix,5,0.0,4.0,0.8
724,NANI,knockout,Belle`s Rock,16,0.0,10.0,0.625
725,NANI,hotZone,Ring of Fire,1,0.0,1.0,1.0
726,NANI,hotZone,Quarter Pounder,27,0.0,17.0,0.6296296296296297
727,NANI,hotZone,Open Zone,2,0.0,1.0,0.5
728,NANI,hotZone,Controller Chaos,1,0.0,1.0,1.0
729,NANI,heist,Safe Zone,2,0.0,1.0,0.5
730,NANI,heist,Kaboom Canyon,17,0.0,14.0,0.8235294117647058
731,NANI,heist,Bridge Too Far,10,0.0,6.0,0.6
732,NANI,gemGrab,Undermine,1,0.0,0.0,0.0
733,NANI,gemGrab,Minecart Madness,24,0.0,19.0,0.7916666666666666
734,NANI,gemGrab,Hard Rock Mine,2,0.0,2.0,1.0
735,NANI,gemGrab,Deep Diner,10,0.0,10.0,1.0
736,NANI,gemGrab,Crystal Arcade,6,0.0,6.0,1.0
737,NANI,brawlBall,Super Beach,2,0.0,1.0,0.5
738,NANI,brawlBall,Sunny Soccer,1,0.0,0.0,0.0
739,NANI,brawlBall,Sneaky Fields,1,0.0,0.0,0.0
740,NANI,brawlBall,Pinhole Punt,2,0.0,2.0,1.0
741,NANI,brawlBall,Beach Ball,1,0.0,1.0,1.0
742,NANI,brawlBall,Backyard Bowl,32,1.0,20.0,0.625
743,NANI,bounty,Temple Ruins,1,0.0,1.0,1.0
744,NANI,bounty,Shooting Star,738,0.0,562.0,0.7615176151761518
745,NANI,bounty,Layer Cake,5,0.0,3.0,0.6
746,NANI,bounty,Hideout,182,0.0,136.0,0.7472527472527473
747,NANI,bounty,Dry Season,33,0.0,25.0,0.7575757575757576
748,MR. P,knockout,X Marks the Spot,20,0.0,17.0,0.85
749,MR. P,knockout,Riverside,9,0.0,9.0,1.0
750,MR. P,knockout,Out in the Open,31,0.0,25.0,0.8064516129032258
751,MR. P,knockout,New Perspective,14,0.0,7.0,0.5
752,MR. P,knockout,Goldarm Gulch,3,0.0,0.0,0.0
753,MR. P,knockout,Flaring Phoenix,24,0.0,20.0,0.8333333333333334
754,MR. P,knockout,Belle`s Rock,17,0.0,13.0,0.7647058823529411
755,MR. P,hotZone,Ring of Fire,5,0.0,4.0,0.8
756,MR. P,hotZone,Quarter Pounder,15,0.0,14.0,0.9333333333333333
757,MR. P,hotZone,Parallel Plays,4,0.0,4.0,1.0
758,MR. P,hotZone,Open Zone,3,0.0,2.0,0.6666666666666666
759,MR. P,hotZone,Dueling Beetles,16,0.0,13.0,0.8125
760,MR. P,hotZone,Controller Chaos,7,0.0,5.0,0.7142857142857143
761,MR. P,heist,Snaked Assault,1,0.0,1.0,1.0
762,MR. P,heist,Safe Zone,2,0.0,2.0,1.0
763,MR. P,heist,Pit Stop,1,0.0,1.0,1.0
764,MR. P,heist,Kaboom Canyon,1,0.0,1.0,1.0
765,MR. P,gemGrab,Undermine,4,0.0,3.0,0.75
766,MR. P,gemGrab,Minecart Madness,61,0.0,51.0,0.8360655737704918
767,MR. P,gemGrab,Gem Fort,2,0.0,2.0,1.0
768,MR. P,gemGrab,Double Swoosh,82,0.0,70.0,0.8536585365853658
769,MR. P,gemGrab,Deep Diner,21,0.0,14.0,0.6666666666666666
770,MR. P,gemGrab,Crystal Arcade,13,0.0,10.0,0.7692307692307693
771,MR. P,brawlBall,Sunny Soccer,8,0.0,5.0,0.625
